"","subject","node.i","node.j","value"
"5939",39,14,8,0
"6689",39,14,9,0
"7439",39,14,10,0
"8189",39,14,11,0
"8939",39,14,12,0
"9689",39,14,13,0
"10439",39,14,14,-1
"11189",39,14,15,0.319235086910282
"739",39,15,1,0
"1489",39,15,2,0
"2239",39,15,3,0
"2989",39,15,4,0
"3739",39,15,5,0
"4489",39,15,6,0
"5239",39,15,7,0
"5989",39,15,8,0
"6739",39,15,9,0
"7489",39,15,10,0
"8239",39,15,11,0
"8989",39,15,12,0
"9739",39,15,13,0
"10489",39,15,14,0
"11239",39,15,15,-1
"40",40,1,1,-1
"790",40,1,2,0.42616624601614
"1540",40,1,3,0
"2290",40,1,4,0
"3040",40,1,5,0.272949979629162
"3790",40,1,6,0
"4540",40,1,7,0
"5290",40,1,8,0
"6040",40,1,9,0
"6790",40,1,10,0
"7540",40,1,11,0
"8290",40,1,12,0
"9040",40,1,13,0
"9790",40,1,14,0
"10540",40,1,15,0
"90",40,2,1,0
"840",40,2,2,-1
"1590",40,2,3,0.521344449497535
"2340",40,2,4,0
"3090",40,2,5,0
"3840",40,2,6,0
"4590",40,2,7,0
"5340",40,2,8,0
"6090",40,2,9,0
"6840",40,2,10,0
"7590",40,2,11,0
"8340",40,2,12,0
"9090",40,2,13,0
"9840",40,2,14,0
"10590",40,2,15,0
"140",40,3,1,0
"890",40,3,2,0
"1640",40,3,3,-1
"2390",40,3,4,0.372533301354322
"3140",40,3,5,0
"3890",40,3,6,0
"4640",40,3,7,0
"5390",40,3,8,0.439657531871165
"6140",40,3,9,0
"6890",40,3,10,0
"7640",40,3,11,0
"8390",40,3,12,0
"9140",40,3,13,0.373598664507776
"9890",40,3,14,0
"10640",40,3,15,0
"190",40,4,1,0
"940",40,4,2,0
"1690",40,4,3,0
"2440",40,4,4,-1
"3190",40,4,5,0.386686554918647
"3940",40,4,6,0
"4690",40,4,7,0
"5440",40,4,8,0
"6190",40,4,9,0
"6940",40,4,10,0
"7690",40,4,11,0
"8440",40,4,12,0
"9190",40,4,13,0
"9940",40,4,14,0
"10690",40,4,15,0
"240",40,5,1,0
"990",40,5,2,0
"1740",40,5,3,0
"2490",40,5,4,0
"3240",40,5,5,-1
"3990",40,5,6,0
"4740",40,5,7,0
"5490",40,5,8,0
"6240",40,5,9,0
"6990",40,5,10,0
"7740",40,5,11,0
"8490",40,5,12,0
"9240",40,5,13,0
"9990",40,5,14,0
"10740",40,5,15,0
"290",40,6,1,0
"1040",40,6,2,0
"1790",40,6,3,0
"2540",40,6,4,0
"3290",40,6,5,0
"4040",40,6,6,-1
"4790",40,6,7,0.233639354717023
"5540",40,6,8,0
"6290",40,6,9,0
"7040",40,6,10,0.266646927026361
"7790",40,6,11,0
"8540",40,6,12,0
"9290",40,6,13,0
"10040",40,6,14,0
"10790",40,6,15,0
"340",40,7,1,0
"1090",40,7,2,0
"1840",40,7,3,0
"2590",40,7,4,0
"3340",40,7,5,0
"4090",40,7,6,0
"4840",40,7,7,-1
"5590",40,7,8,0.329644573846325
"6340",40,7,9,0
"7090",40,7,10,0
"7840",40,7,11,0
"8590",40,7,12,0
"9340",40,7,13,0
"10090",40,7,14,0
"10840",40,7,15,0
"390",40,8,1,0
"1140",40,8,2,0
"1890",40,8,3,0
"2640",40,8,4,0
"3390",40,8,5,0
"4140",40,8,6,0
"4890",40,8,7,0
"5640",40,8,8,-1
"6390",40,8,9,0.42808804885233
"7140",40,8,10,0
"7890",40,8,11,0
"8640",40,8,12,0
"9390",40,8,13,0.233598912306941
"10140",40,8,14,0
"10890",40,8,15,0
"440",40,9,1,0
"1190",40,9,2,0
"1940",40,9,3,0
"2690",40,9,4,0
"3440",40,9,5,0
"4190",40,9,6,0
"4940",40,9,7,0
"5690",40,9,8,0
"6440",40,9,9,-1
"7190",40,9,10,0.345879067008381
"7940",40,9,11,0
"8690",40,9,12,0
"9440",40,9,13,0
"10190",40,9,14,0
"10940",40,9,15,0
"490",40,10,1,0
"1240",40,10,2,0
"1990",40,10,3,0
"2740",40,10,4,0
"3490",40,10,5,0
"4240",40,10,6,0
"4990",40,10,7,0
"5740",40,10,8,0
"6490",40,10,9,0
"7240",40,10,10,-1
"7990",40,10,11,0
"8740",40,10,12,0
"9490",40,10,13,0
"10240",40,10,14,0
"10990",40,10,15,0
"540",40,11,1,0
"1290",40,11,2,0
"2040",40,11,3,0
"2790",40,11,4,0
"3540",40,11,5,0
"4290",40,11,6,0
"5040",40,11,7,0
"5790",40,11,8,0
"6540",40,11,9,0
"7290",40,11,10,0
"8040",40,11,11,-1
"8790",40,11,12,0.507268626789014
"9540",40,11,13,0
"10290",40,11,14,0
"11040",40,11,15,0.375056371530457
"590",40,12,1,0
"1340",40,12,2,0
"2090",40,12,3,0
"2840",40,12,4,0
"3590",40,12,5,0
"4340",40,12,6,0
"5090",40,12,7,0
"5840",40,12,8,0
"6590",40,12,9,0
"7340",40,12,10,0
"8090",40,12,11,0
"8840",40,12,12,-1
"9590",40,12,13,0.328791454750564
"10340",40,12,14,0
"11090",40,12,15,0
"640",40,13,1,0
"1390",40,13,2,0
"2140",40,13,3,0
"2890",40,13,4,0
"3640",40,13,5,0
"4390",40,13,6,0
"5140",40,13,7,0
"5890",40,13,8,0
"6640",40,13,9,0
"7390",40,13,10,0
"8140",40,13,11,0
"8890",40,13,12,0
"9640",40,13,13,-1
"10390",40,13,14,0.398871443876931
"11140",40,13,15,0
"690",40,14,1,0
"1440",40,14,2,0
"2190",40,14,3,0
"2940",40,14,4,0
"3690",40,14,5,0
"4440",40,14,6,0
"5190",40,14,7,0
"5940",40,14,8,0
"6690",40,14,9,0
"7440",40,14,10,0
"8190",40,14,11,0
"8940",40,14,12,0
"9690",40,14,13,0
"10440",40,14,14,-1
"11190",40,14,15,0.39991829708043
"740",40,15,1,0
"1490",40,15,2,0
"2240",40,15,3,0
"2990",40,15,4,0
"3740",40,15,5,0
"4490",40,15,6,0
"5240",40,15,7,0
"5990",40,15,8,0
"6740",40,15,9,0
"7490",40,15,10,0
"8240",40,15,11,0
"8990",40,15,12,0
"9740",40,15,13,0
"10490",40,15,14,0
"11240",40,15,15,-1
"41",41,1,1,-1
"791",41,1,2,0.29710249004562
"1541",41,1,3,0
"2291",41,1,4,0
"3041",41,1,5,0.305862780657167
"3791",41,1,6,0
"4541",41,1,7,0
"5291",41,1,8,0
"6041",41,1,9,0
"6791",41,1,10,0
"7541",41,1,11,0
"8291",41,1,12,0
"9041",41,1,13,0
"9791",41,1,14,0
"10541",41,1,15,0
"91",41,2,1,0
"841",41,2,2,-1
"1591",41,2,3,0.424309470022457
"2341",41,2,4,0
"3091",41,2,5,0
"3841",41,2,6,0
"4591",41,2,7,0
"5341",41,2,8,0
"6091",41,2,9,0
"6841",41,2,10,0
"7591",41,2,11,0
"8341",41,2,12,0
"9091",41,2,13,0
"9841",41,2,14,0
"10591",41,2,15,0
"141",41,3,1,0
"891",41,3,2,0
"1641",41,3,3,-1
"2391",41,3,4,0.274340989216618
"3141",41,3,5,0
"3891",41,3,6,0
"4641",41,3,7,0
"5391",41,3,8,0.431653581376851
"6141",41,3,9,0
"6891",41,3,10,0
"7641",41,3,11,0
"8391",41,3,12,0
"9141",41,3,13,0.449982566779648
"9891",41,3,14,0
"10641",41,3,15,0
"191",41,4,1,0
"941",41,4,2,0
"1691",41,4,3,0
"2441",41,4,4,-1
"3191",41,4,5,0.365281681026647
"3941",41,4,6,0
"4691",41,4,7,0
"5441",41,4,8,0
"6191",41,4,9,0
"6941",41,4,10,0
"7691",41,4,11,0
"8441",41,4,12,0
"9191",41,4,13,0
"9941",41,4,14,0
"10691",41,4,15,0
"241",41,5,1,0
"991",41,5,2,0
"1741",41,5,3,0
"2491",41,5,4,0
"3241",41,5,5,-1
"3991",41,5,6,0
"4741",41,5,7,0
"5491",41,5,8,0
"6241",41,5,9,0
"6991",41,5,10,0
"7741",41,5,11,0
"8491",41,5,12,0
"9241",41,5,13,0
"9991",41,5,14,0
"10741",41,5,15,0
"291",41,6,1,0
"1041",41,6,2,0
"1791",41,6,3,0
"2541",41,6,4,0
"3291",41,6,5,0
"4041",41,6,6,-1
"4791",41,6,7,0.282543971869756
"5541",41,6,8,0
"6291",41,6,9,0
"7041",41,6,10,0.388388150664949
"7791",41,6,11,0
"8541",41,6,12,0
"9291",41,6,13,0
"10041",41,6,14,0
"10791",41,6,15,0
"341",41,7,1,0
"1091",41,7,2,0
"1841",41,7,3,0
"2591",41,7,4,0
"3341",41,7,5,0
"4091",41,7,6,0
"4841",41,7,7,-1
"5591",41,7,8,0.297885831306423
"6341",41,7,9,0
"7091",41,7,10,0
"7841",41,7,11,0
"8591",41,7,12,0
"9341",41,7,13,0
"10091",41,7,14,0
"10841",41,7,15,0
"391",41,8,1,0
"1141",41,8,2,0
"1891",41,8,3,0
"2641",41,8,4,0
"3391",41,8,5,0
"4141",41,8,6,0
"4891",41,8,7,0
"5641",41,8,8,-1
"6391",41,8,9,0.359833326540321
"7141",41,8,10,0
"7891",41,8,11,0
"8641",41,8,12,0
"9391",41,8,13,0.527808414671411
"10141",41,8,14,0
"10891",41,8,15,0
"441",41,9,1,0
"1191",41,9,2,0
"1941",41,9,3,0
"2691",41,9,4,0
"3441",41,9,5,0
"4191",41,9,6,0
"4941",41,9,7,0
"5691",41,9,8,0
"6441",41,9,9,-1
"7191",41,9,10,0.417366566856231
"7941",41,9,11,0
"8691",41,9,12,0
"9441",41,9,13,0
"10191",41,9,14,0
"10941",41,9,15,0
"491",41,10,1,0
"1241",41,10,2,0
"1991",41,10,3,0
"2741",41,10,4,0
"3491",41,10,5,0
"4241",41,10,6,0
"4991",41,10,7,0
"5741",41,10,8,0
"6491",41,10,9,0
"7241",41,10,10,-1
"7991",41,10,11,0
"8741",41,10,12,0
"9491",41,10,13,0
"10241",41,10,14,0
"10991",41,10,15,0
"541",41,11,1,0
"1291",41,11,2,0
"2041",41,11,3,0
"2791",41,11,4,0
"3541",41,11,5,0
"4291",41,11,6,0
"5041",41,11,7,0
"5791",41,11,8,0
"6541",41,11,9,0
"7291",41,11,10,0
"8041",41,11,11,-1
"8791",41,11,12,0.506411914898635
"9541",41,11,13,0
"10291",41,11,14,0
"11041",41,11,15,0.407137286485595
"591",41,12,1,0
"1341",41,12,2,0
"2091",41,12,3,0
"2841",41,12,4,0
"3591",41,12,5,0
"4341",41,12,6,0
"5091",41,12,7,0
"5841",41,12,8,0
"6591",41,12,9,0
"7341",41,12,10,0
"8091",41,12,11,0
"8841",41,12,12,-1
"9591",41,12,13,0.375461370324833
"10341",41,12,14,0
"11091",41,12,15,0
"641",41,13,1,0
"1391",41,13,2,0
"2141",41,13,3,0
"2891",41,13,4,0
"3641",41,13,5,0
"4391",41,13,6,0
"5141",41,13,7,0
"5891",41,13,8,0
"6641",41,13,9,0
"7391",41,13,10,0
"8141",41,13,11,0
"8891",41,13,12,0
"9641",41,13,13,-1
"10391",41,13,14,0.248246086891044
"11141",41,13,15,0
"691",41,14,1,0
"1441",41,14,2,0
"2191",41,14,3,0
"2941",41,14,4,0
"3691",41,14,5,0
"4441",41,14,6,0
"5191",41,14,7,0
"5941",41,14,8,0
"6691",41,14,9,0
"7441",41,14,10,0
"8191",41,14,11,0
"8941",41,14,12,0
"9691",41,14,13,0
"10441",41,14,14,-1
"11191",41,14,15,0.400973415912595
"741",41,15,1,0
"1491",41,15,2,0
"2241",41,15,3,0
"2991",41,15,4,0
"3741",41,15,5,0
"4491",41,15,6,0
"5241",41,15,7,0
"5991",41,15,8,0
"6741",41,15,9,0
"7491",41,15,10,0
"8241",41,15,11,0
"8991",41,15,12,0
"9741",41,15,13,0
"10491",41,15,14,0
"11241",41,15,15,-1
"42",42,1,1,-1
"792",42,1,2,0.345218385307884
"1542",42,1,3,0
"2292",42,1,4,0
"3042",42,1,5,0.6
"3792",42,1,6,0
"4542",42,1,7,0
"5292",42,1,8,0
"6042",42,1,9,0
"6792",42,1,10,0
"7542",42,1,11,0
"8292",42,1,12,0
"9042",42,1,13,0
"9792",42,1,14,0
"10542",42,1,15,0
"92",42,2,1,0
"842",42,2,2,-1
"1592",42,2,3,0.426080839887907
"2342",42,2,4,0
"3092",42,2,5,0
"3842",42,2,6,0
"4592",42,2,7,0
"5342",42,2,8,0
"6092",42,2,9,0
"6842",42,2,10,0
"7592",42,2,11,0
"8342",42,2,12,0
"9092",42,2,13,0
"9842",42,2,14,0
"10592",42,2,15,0
"142",42,3,1,0
"892",42,3,2,0
"1642",42,3,3,-1
"2392",42,3,4,0.398682332812649
"3142",42,3,5,0
"3892",42,3,6,0
"4642",42,3,7,0
"5392",42,3,8,0.283660470616273
"6142",42,3,9,0
"6892",42,3,10,0
"7642",42,3,11,0
"8392",42,3,12,0
"9142",42,3,13,0.518371953993686
"9892",42,3,14,0
"10642",42,3,15,0
"192",42,4,1,0
"942",42,4,2,0
"1692",42,4,3,0
"2442",42,4,4,-1
"3192",42,4,5,0.341973599785805
"3942",42,4,6,0
"4692",42,4,7,0
"5442",42,4,8,0
"6192",42,4,9,0
"6942",42,4,10,0
"7692",42,4,11,0
"8442",42,4,12,0
"9192",42,4,13,0
"9942",42,4,14,0
"10692",42,4,15,0
"242",42,5,1,0
"992",42,5,2,0
"1742",42,5,3,0
"2492",42,5,4,0
"3242",42,5,5,-1
"3992",42,5,6,0
"4742",42,5,7,0
"5492",42,5,8,0
"6242",42,5,9,0
"6992",42,5,10,0
"7742",42,5,11,0
"8492",42,5,12,0
"9242",42,5,13,0
"9992",42,5,14,0
"10742",42,5,15,0
"292",42,6,1,0
"1042",42,6,2,0
"1792",42,6,3,0
"2542",42,6,4,0
"3292",42,6,5,0
"4042",42,6,6,-1
"4792",42,6,7,0.374238288434652
"5542",42,6,8,0
"6292",42,6,9,0
"7042",42,6,10,0.288096042461869
"7792",42,6,11,0
"8542",42,6,12,0
"9292",42,6,13,0
"10042",42,6,14,0
"10792",42,6,15,0
"342",42,7,1,0
"1092",42,7,2,0
"1842",42,7,3,0
"2592",42,7,4,0
"3342",42,7,5,0
"4092",42,7,6,0
"4842",42,7,7,-1
"5592",42,7,8,0.25904715106308
"6342",42,7,9,0
"7092",42,7,10,0
"7842",42,7,11,0
"8592",42,7,12,0
"9342",42,7,13,0
"10092",42,7,14,0
"10842",42,7,15,0
"392",42,8,1,0
"1142",42,8,2,0
"1892",42,8,3,0
"2642",42,8,4,0
"3392",42,8,5,0
"4142",42,8,6,0
"4892",42,8,7,0
"5642",42,8,8,-1
"6392",42,8,9,0.577010089285162
"7142",42,8,10,0
"7892",42,8,11,0
"8642",42,8,12,0
"9392",42,8,13,0.398457033821668
"10142",42,8,14,0
"10892",42,8,15,0
"442",42,9,1,0
"1192",42,9,2,0
"1942",42,9,3,0
"2692",42,9,4,0
"3442",42,9,5,0
"4192",42,9,6,0
"4942",42,9,7,0
"5692",42,9,8,0
"6442",42,9,9,-1
"7192",42,9,10,0.432554598476071
"7942",42,9,11,0
"8692",42,9,12,0
"9442",42,9,13,0
"10192",42,9,14,0
"10942",42,9,15,0
"492",42,10,1,0
"1242",42,10,2,0
"1992",42,10,3,0
"2742",42,10,4,0
"3492",42,10,5,0
"4242",42,10,6,0
"4992",42,10,7,0
"5742",42,10,8,0
"6492",42,10,9,0
"7242",42,10,10,-1
"7992",42,10,11,0
"8742",42,10,12,0
"9492",42,10,13,0
"10242",42,10,14,0
"10992",42,10,15,0
"542",42,11,1,0
"1292",42,11,2,0
"2042",42,11,3,0
"2792",42,11,4,0
"3542",42,11,5,0
"4292",42,11,6,0
"5042",42,11,7,0
"5792",42,11,8,0
"6542",42,11,9,0
"7292",42,11,10,0
"8042",42,11,11,-1
"8792",42,11,12,0.462035013944552
"9542",42,11,13,0
"10292",42,11,14,0
"11042",42,11,15,0.386095998995956
"592",42,12,1,0
"1342",42,12,2,0
"2092",42,12,3,0
"2842",42,12,4,0
"3592",42,12,5,0
"4342",42,12,6,0
"5092",42,12,7,0
"5842",42,12,8,0
"6592",42,12,9,0
"7342",42,12,10,0
"8092",42,12,11,0
"8842",42,12,12,-1
"9592",42,12,13,0.526978184718978
"10342",42,12,14,0
"11092",42,12,15,0
"642",42,13,1,0
"1392",42,13,2,0
"2142",42,13,3,0
"2892",42,13,4,0
"3642",42,13,5,0
"4392",42,13,6,0
"5142",42,13,7,0
"5892",42,13,8,0
"6642",42,13,9,0
"7392",42,13,10,0
"8142",42,13,11,0
"8892",42,13,12,0
"9642",42,13,13,-1
"10392",42,13,14,0.310395749357809
"11142",42,13,15,0
"692",42,14,1,0
"1442",42,14,2,0
"2192",42,14,3,0
"2942",42,14,4,0
"3692",42,14,5,0
"4442",42,14,6,0
"5192",42,14,7,0
"5942",42,14,8,0
"6692",42,14,9,0
"7442",42,14,10,0
"8192",42,14,11,0
"8942",42,14,12,0
"9692",42,14,13,0
"10442",42,14,14,-1
"11192",42,14,15,0.413517544475844
"742",42,15,1,0
"1492",42,15,2,0
"2242",42,15,3,0
"2992",42,15,4,0
"3742",42,15,5,0
"4492",42,15,6,0
"5242",42,15,7,0
"5992",42,15,8,0
"6742",42,15,9,0
"7492",42,15,10,0
"8242",42,15,11,0
"8992",42,15,12,0
"9742",42,15,13,0
"10492",42,15,14,0
"11242",42,15,15,-1
"43",43,1,1,-1
"793",43,1,2,0.453621869471862
"1543",43,1,3,0
"2293",43,1,4,0
"3043",43,1,5,0.410681407593459
"3793",43,1,6,0
"4543",43,1,7,0
"5293",43,1,8,0
"6043",43,1,9,0
"6793",43,1,10,0
"7543",43,1,11,0
"8293",43,1,12,0
"9043",43,1,13,0
"9793",43,1,14,0
"10543",43,1,15,0
"93",43,2,1,0
"843",43,2,2,-1
"1593",43,2,3,0.328357137627414
"2343",43,2,4,0
"3093",43,2,5,0
"3843",43,2,6,0
"4593",43,2,7,0
"5343",43,2,8,0
"6093",43,2,9,0
"6843",43,2,10,0
"7593",43,2,11,0
"8343",43,2,12,0
"9093",43,2,13,0
"9843",43,2,14,0
"10593",43,2,15,0
"143",43,3,1,0
"893",43,3,2,0
"1643",43,3,3,-1
"2393",43,3,4,0.334444061049609
"3143",43,3,5,0
"3893",43,3,6,0
"4643",43,3,7,0
"5393",43,3,8,0.327772932756671
"6143",43,3,9,0
"6893",43,3,10,0
"7643",43,3,11,0
"8393",43,3,12,0
"9143",43,3,13,0.327850952283559
"9893",43,3,14,0
"10643",43,3,15,0
"193",43,4,1,0
"943",43,4,2,0
"1693",43,4,3,0
"2443",43,4,4,-1
"3193",43,4,5,0.431436276331075
"3943",43,4,6,0
"4693",43,4,7,0
"5443",43,4,8,0
"6193",43,4,9,0
"6943",43,4,10,0
"7693",43,4,11,0
"8443",43,4,12,0
"9193",43,4,13,0
"9943",43,4,14,0
"10693",43,4,15,0
"243",43,5,1,0
"993",43,5,2,0
"1743",43,5,3,0
"2493",43,5,4,0
"3243",43,5,5,-1
"3993",43,5,6,0
"4743",43,5,7,0
"5493",43,5,8,0
"6243",43,5,9,0
"6993",43,5,10,0
"7743",43,5,11,0
"8493",43,5,12,0
"9243",43,5,13,0
"9993",43,5,14,0
"10743",43,5,15,0
"293",43,6,1,0
"1043",43,6,2,0
"1793",43,6,3,0
"2543",43,6,4,0
"3293",43,6,5,0
"4043",43,6,6,-1
"4793",43,6,7,0.584821621801897
"5543",43,6,8,0
"6293",43,6,9,0
"7043",43,6,10,0.205492140008067
"7793",43,6,11,0
"8543",43,6,12,0
"9293",43,6,13,0
"10043",43,6,14,0
"10793",43,6,15,0
"343",43,7,1,0
"1093",43,7,2,0
"1843",43,7,3,0
"2593",43,7,4,0
"3343",43,7,5,0
"4093",43,7,6,0
"4843",43,7,7,-1
"5593",43,7,8,0.372489432456119
"6343",43,7,9,0
"7093",43,7,10,0
"7843",43,7,11,0
"8593",43,7,12,0
"9343",43,7,13,0
"10093",43,7,14,0
"10843",43,7,15,0
"393",43,8,1,0
"1143",43,8,2,0
"1893",43,8,3,0
"2643",43,8,4,0
"3393",43,8,5,0
"4143",43,8,6,0
"4893",43,8,7,0
"5643",43,8,8,-1
"6393",43,8,9,0.6
"7143",43,8,10,0
"7893",43,8,11,0
"8643",43,8,12,0
"9393",43,8,13,0.379881900048286
"10143",43,8,14,0
"10893",43,8,15,0
"443",43,9,1,0
"1193",43,9,2,0
"1943",43,9,3,0
"2693",43,9,4,0
"3443",43,9,5,0
"4193",43,9,6,0
"4943",43,9,7,0
"5693",43,9,8,0
"6443",43,9,9,-1
"7193",43,9,10,0.550852575609615
"7943",43,9,11,0
"8693",43,9,12,0
"9443",43,9,13,0
"10193",43,9,14,0
"10943",43,9,15,0
"493",43,10,1,0
"1243",43,10,2,0
"1993",43,10,3,0
"2743",43,10,4,0
"3493",43,10,5,0
"4243",43,10,6,0
"4993",43,10,7,0
"5743",43,10,8,0
"6493",43,10,9,0
"7243",43,10,10,-1
"7993",43,10,11,0
"8743",43,10,12,0
"9493",43,10,13,0
"10243",43,10,14,0
"10993",43,10,15,0
"543",43,11,1,0
"1293",43,11,2,0
"2043",43,11,3,0
"2793",43,11,4,0
"3543",43,11,5,0
"4293",43,11,6,0
"5043",43,11,7,0
"5793",43,11,8,0
"6543",43,11,9,0
"7293",43,11,10,0
"8043",43,11,11,-1
"8793",43,11,12,0.231945722247735
"9543",43,11,13,0
"10293",43,11,14,0
"11043",43,11,15,0.483694989083729
"593",43,12,1,0
"1343",43,12,2,0
"2093",43,12,3,0
"2843",43,12,4,0
"3593",43,12,5,0
"4343",43,12,6,0
"5093",43,12,7,0
"5843",43,12,8,0
"6593",43,12,9,0
"7343",43,12,10,0
"8093",43,12,11,0
"8843",43,12,12,-1
"9593",43,12,13,0.342646586589412
"10343",43,12,14,0
"11093",43,12,15,0
"643",43,13,1,0
"1393",43,13,2,0
"2143",43,13,3,0
"2893",43,13,4,0
"3643",43,13,5,0
"4393",43,13,6,0
"5143",43,13,7,0
"5893",43,13,8,0
"6643",43,13,9,0
"7393",43,13,10,0
"8143",43,13,11,0
"8893",43,13,12,0
"9643",43,13,13,-1
"10393",43,13,14,0.381418347263234
"11143",43,13,15,0
"693",43,14,1,0
"1443",43,14,2,0
"2193",43,14,3,0
"2943",43,14,4,0
"3693",43,14,5,0
"4443",43,14,6,0
"5193",43,14,7,0
"5943",43,14,8,0
"6693",43,14,9,0
"7443",43,14,10,0
"8193",43,14,11,0
"8943",43,14,12,0
"9693",43,14,13,0
"10443",43,14,14,-1
"11193",43,14,15,0.400893411567657
"743",43,15,1,0
"1493",43,15,2,0
"2243",43,15,3,0
"2993",43,15,4,0
"3743",43,15,5,0
"4493",43,15,6,0
"5243",43,15,7,0
"5993",43,15,8,0
"6743",43,15,9,0
"7493",43,15,10,0
"8243",43,15,11,0
"8993",43,15,12,0
"9743",43,15,13,0
"10493",43,15,14,0
"11243",43,15,15,-1
"44",44,1,1,-1
"794",44,1,2,0.397953583890486
"1544",44,1,3,0
"2294",44,1,4,0
"3044",44,1,5,0.224938471151462
"3794",44,1,6,0
"4544",44,1,7,0
"5294",44,1,8,0
"6044",44,1,9,0
"6794",44,1,10,0
"7544",44,1,11,0
"8294",44,1,12,0
"9044",44,1,13,0
"9794",44,1,14,0
"10544",44,1,15,0
"94",44,2,1,0
"844",44,2,2,-1
"1594",44,2,3,0.427888999991245
"2344",44,2,4,0
"3094",44,2,5,0
"3844",44,2,6,0
"4594",44,2,7,0
"5344",44,2,8,0
"6094",44,2,9,0
"6844",44,2,10,0
"7594",44,2,11,0
"8344",44,2,12,0
"9094",44,2,13,0
"9844",44,2,14,0
"10594",44,2,15,0
"144",44,3,1,0
"894",44,3,2,0
"1644",44,3,3,-1
"2394",44,3,4,0.505829481445
"3144",44,3,5,0
"3894",44,3,6,0
"4644",44,3,7,0
"5394",44,3,8,0.34088961613678
"6144",44,3,9,0
"6894",44,3,10,0
"7644",44,3,11,0
"8394",44,3,12,0
"9144",44,3,13,0.334529232491722
"9894",44,3,14,0
"10644",44,3,15,0
"194",44,4,1,0
"944",44,4,2,0
"1694",44,4,3,0
"2444",44,4,4,-1
"3194",44,4,5,0.462167328240241
"3944",44,4,6,0
"4694",44,4,7,0
"5444",44,4,8,0
"6194",44,4,9,0
"6944",44,4,10,0
"7694",44,4,11,0
"8444",44,4,12,0
"9194",44,4,13,0
"9944",44,4,14,0
"10694",44,4,15,0
"244",44,5,1,0
"994",44,5,2,0
"1744",44,5,3,0
"2494",44,5,4,0
"3244",44,5,5,-1
"3994",44,5,6,0
"4744",44,5,7,0
"5494",44,5,8,0
"6244",44,5,9,0
"6994",44,5,10,0
"7744",44,5,11,0
"8494",44,5,12,0
"9244",44,5,13,0
"9994",44,5,14,0
"10744",44,5,15,0
"294",44,6,1,0
"1044",44,6,2,0
"1794",44,6,3,0
"2544",44,6,4,0
"3294",44,6,5,0
"4044",44,6,6,-1
"4794",44,6,7,0.469734755148344
"5544",44,6,8,0
"6294",44,6,9,0
"7044",44,6,10,0.43270975159182
"7794",44,6,11,0
"8544",44,6,12,0
"9294",44,6,13,0
"10044",44,6,14,0
"10794",44,6,15,0
"344",44,7,1,0
"1094",44,7,2,0
"1844",44,7,3,0
"2594",44,7,4,0
"3344",44,7,5,0
"4094",44,7,6,0
"4844",44,7,7,-1
"5594",44,7,8,0.481148586331699
"6344",44,7,9,0
"7094",44,7,10,0
"7844",44,7,11,0
"8594",44,7,12,0
"9344",44,7,13,0
"10094",44,7,14,0
"10844",44,7,15,0
"394",44,8,1,0
"1144",44,8,2,0
"1894",44,8,3,0
"2644",44,8,4,0
"3394",44,8,5,0
"4144",44,8,6,0
"4894",44,8,7,0
"5644",44,8,8,-1
"6394",44,8,9,0.463634494760413
"7144",44,8,10,0
"7894",44,8,11,0
"8644",44,8,12,0
"9394",44,8,13,0.291933814878831
"10144",44,8,14,0
"10894",44,8,15,0
"444",44,9,1,0
"1194",44,9,2,0
"1944",44,9,3,0
"2694",44,9,4,0
"3444",44,9,5,0
"4194",44,9,6,0
"4944",44,9,7,0
"5694",44,9,8,0
"6444",44,9,9,-1
"7194",44,9,10,0.531008034141026
"7944",44,9,11,0
"8694",44,9,12,0
"9444",44,9,13,0
"10194",44,9,14,0
"10944",44,9,15,0
"494",44,10,1,0
"1244",44,10,2,0
"1994",44,10,3,0
"2744",44,10,4,0
"3494",44,10,5,0
"4244",44,10,6,0
"4994",44,10,7,0
"5744",44,10,8,0
"6494",44,10,9,0
"7244",44,10,10,-1
"7994",44,10,11,0
"8744",44,10,12,0
"9494",44,10,13,0
"10244",44,10,14,0
"10994",44,10,15,0
"544",44,11,1,0
"1294",44,11,2,0
"2044",44,11,3,0
"2794",44,11,4,0
"3544",44,11,5,0
"4294",44,11,6,0
"5044",44,11,7,0
"5794",44,11,8,0
"6544",44,11,9,0
"7294",44,11,10,0
"8044",44,11,11,-1
"8794",44,11,12,0.332700683614529
"9544",44,11,13,0
"10294",44,11,14,0
"11044",44,11,15,0.411694565679329
"594",44,12,1,0
"1344",44,12,2,0
"2094",44,12,3,0
"2844",44,12,4,0
"3594",44,12,5,0
"4344",44,12,6,0
"5094",44,12,7,0
"5844",44,12,8,0
"6594",44,12,9,0
"7344",44,12,10,0
"8094",44,12,11,0
"8844",44,12,12,-1
"9594",44,12,13,0.385067250052327
"10344",44,12,14,0
"11094",44,12,15,0
"644",44,13,1,0
"1394",44,13,2,0
"2144",44,13,3,0
"2894",44,13,4,0
"3644",44,13,5,0
"4394",44,13,6,0
"5144",44,13,7,0
"5894",44,13,8,0
"6644",44,13,9,0
"7394",44,13,10,0
"8144",44,13,11,0
"8894",44,13,12,0
"9644",44,13,13,-1
"10394",44,13,14,0.2
"11144",44,13,15,0
"694",44,14,1,0
"1444",44,14,2,0
"2194",44,14,3,0
"2944",44,14,4,0
"3694",44,14,5,0
