"","subject","node.i","node.j","value"
"124891",41,48,50,0
"2441",41,49,1,0
"4941",41,49,2,0
"7441",41,49,3,0
"9941",41,49,4,0
"12441",41,49,5,0
"14941",41,49,6,0
"17441",41,49,7,0
"19941",41,49,8,0
"22441",41,49,9,0
"24941",41,49,10,0
"27441",41,49,11,0
"29941",41,49,12,0
"32441",41,49,13,0
"34941",41,49,14,0
"37441",41,49,15,0
"39941",41,49,16,0
"42441",41,49,17,0
"44941",41,49,18,0
"47441",41,49,19,0
"49941",41,49,20,0
"52441",41,49,21,0
"54941",41,49,22,0
"57441",41,49,23,0
"59941",41,49,24,0
"62441",41,49,25,0
"64941",41,49,26,0
"67441",41,49,27,0
"69941",41,49,28,0
"72441",41,49,29,0
"74941",41,49,30,0
"77441",41,49,31,0
"79941",41,49,32,0
"82441",41,49,33,0
"84941",41,49,34,0
"87441",41,49,35,0
"89941",41,49,36,0
"92441",41,49,37,0
"94941",41,49,38,0
"97441",41,49,39,0
"99941",41,49,40,0
"102441",41,49,41,0
"104941",41,49,42,0
"107441",41,49,43,0
"109941",41,49,44,0
"112441",41,49,45,0
"114941",41,49,46,0
"117441",41,49,47,0
"119941",41,49,48,0
"122441",41,49,49,-1
"124941",41,49,50,0.281145794125508
"2491",41,50,1,0
"4991",41,50,2,0
"7491",41,50,3,0
"9991",41,50,4,0
"12491",41,50,5,0
"14991",41,50,6,0
"17491",41,50,7,0
"19991",41,50,8,0
"22491",41,50,9,0
"24991",41,50,10,0
"27491",41,50,11,0
"29991",41,50,12,0
"32491",41,50,13,0
"34991",41,50,14,0
"37491",41,50,15,0
"39991",41,50,16,0
"42491",41,50,17,0
"44991",41,50,18,0
"47491",41,50,19,0
"49991",41,50,20,0
"52491",41,50,21,0
"54991",41,50,22,0
"57491",41,50,23,0
"59991",41,50,24,0
"62491",41,50,25,0
"64991",41,50,26,0
"67491",41,50,27,0
"69991",41,50,28,0
"72491",41,50,29,0
"74991",41,50,30,0
"77491",41,50,31,0
"79991",41,50,32,0
"82491",41,50,33,0
"84991",41,50,34,0
"87491",41,50,35,0
"89991",41,50,36,0
"92491",41,50,37,0
"94991",41,50,38,0
"97491",41,50,39,0
"99991",41,50,40,0
"102491",41,50,41,0
"104991",41,50,42,0
"107491",41,50,43,0
"109991",41,50,44,0
"112491",41,50,45,0
"114991",41,50,46,0
"117491",41,50,47,0
"119991",41,50,48,0
"122491",41,50,49,0
"124991",41,50,50,-1
"42",42,1,1,-1
"2542",42,1,2,0.455355672422989
"5042",42,1,3,0
"7542",42,1,4,0
"10042",42,1,5,0.449377824516668
"12542",42,1,6,0
"15042",42,1,7,0
"17542",42,1,8,0
"20042",42,1,9,0
"22542",42,1,10,0
"25042",42,1,11,0
"27542",42,1,12,0
"30042",42,1,13,0
"32542",42,1,14,0
"35042",42,1,15,0
"37542",42,1,16,0
"40042",42,1,17,0
"42542",42,1,18,0
"45042",42,1,19,0
"47542",42,1,20,0
"50042",42,1,21,0
"52542",42,1,22,0
"55042",42,1,23,0
"57542",42,1,24,0
"60042",42,1,25,0
"62542",42,1,26,0
"65042",42,1,27,0
"67542",42,1,28,0
"70042",42,1,29,0
"72542",42,1,30,0
"75042",42,1,31,0
"77542",42,1,32,0
"80042",42,1,33,0
"82542",42,1,34,0
"85042",42,1,35,0
"87542",42,1,36,0
"90042",42,1,37,0
"92542",42,1,38,0
"95042",42,1,39,0
"97542",42,1,40,0
"100042",42,1,41,0
"102542",42,1,42,0
"105042",42,1,43,0
"107542",42,1,44,0
"110042",42,1,45,0
"112542",42,1,46,0
"115042",42,1,47,0
"117542",42,1,48,0
"120042",42,1,49,0
"122542",42,1,50,0
"92",42,2,1,0
"2592",42,2,2,-1
"5092",42,2,3,0.244361615620406
"7592",42,2,4,0
"10092",42,2,5,0
"12592",42,2,6,0
"15092",42,2,7,0
"17592",42,2,8,0
"20092",42,2,9,0
"22592",42,2,10,0
"25092",42,2,11,0
"27592",42,2,12,0
"30092",42,2,13,0
"32592",42,2,14,0
"35092",42,2,15,0
"37592",42,2,16,0
"40092",42,2,17,0
"42592",42,2,18,0
"45092",42,2,19,0
"47592",42,2,20,0
"50092",42,2,21,0
"52592",42,2,22,0
"55092",42,2,23,0
"57592",42,2,24,0
"60092",42,2,25,0
"62592",42,2,26,0
"65092",42,2,27,0
"67592",42,2,28,0
"70092",42,2,29,0
"72592",42,2,30,0
"75092",42,2,31,0
"77592",42,2,32,0
"80092",42,2,33,0
"82592",42,2,34,0
"85092",42,2,35,0
"87592",42,2,36,0
"90092",42,2,37,0
"92592",42,2,38,0
"95092",42,2,39,0
"97592",42,2,40,0
"100092",42,2,41,0
"102592",42,2,42,0
"105092",42,2,43,0
"107592",42,2,44,0
"110092",42,2,45,0
"112592",42,2,46,0
"115092",42,2,47,0
"117592",42,2,48,0
"120092",42,2,49,0
"122592",42,2,50,0
"142",42,3,1,0
"2642",42,3,2,0
"5142",42,3,3,-1
"7642",42,3,4,0.379333427767585
"10142",42,3,5,0
"12642",42,3,6,0
"15142",42,3,7,0
"17642",42,3,8,0.400252143048791
"20142",42,3,9,0
"22642",42,3,10,0
"25142",42,3,11,0
"27642",42,3,12,0
"30142",42,3,13,0
"32642",42,3,14,0
"35142",42,3,15,0
"37642",42,3,16,0
"40142",42,3,17,0
"42642",42,3,18,0
"45142",42,3,19,0
"47642",42,3,20,0
"50142",42,3,21,0
"52642",42,3,22,0
"55142",42,3,23,0.249633446800842
"57642",42,3,24,0
"60142",42,3,25,0
"62642",42,3,26,0
"65142",42,3,27,0
"67642",42,3,28,0.28386929172041
"70142",42,3,29,0
"72642",42,3,30,0
"75142",42,3,31,0
"77642",42,3,32,0
"80142",42,3,33,0
"82642",42,3,34,0
"85142",42,3,35,0
"87642",42,3,36,0
"90142",42,3,37,0
"92642",42,3,38,0
"95142",42,3,39,0
"97642",42,3,40,0
"100142",42,3,41,0
"102642",42,3,42,0
"105142",42,3,43,0
"107642",42,3,44,0
"110142",42,3,45,0
"112642",42,3,46,0
"115142",42,3,47,0
"117642",42,3,48,0
"120142",42,3,49,0
"122642",42,3,50,0
"192",42,4,1,0
"2692",42,4,2,0
"5192",42,4,3,0
"7692",42,4,4,-1
"10192",42,4,5,0.357443245421094
"12692",42,4,6,0
"15192",42,4,7,0
"17692",42,4,8,0
"20192",42,4,9,0
"22692",42,4,10,0
"25192",42,4,11,0
"27692",42,4,12,0
"30192",42,4,13,0
"32692",42,4,14,0
"35192",42,4,15,0
"37692",42,4,16,0
"40192",42,4,17,0
"42692",42,4,18,0
"45192",42,4,19,0
"47692",42,4,20,0
"50192",42,4,21,0
"52692",42,4,22,0
"55192",42,4,23,0
"57692",42,4,24,0
"60192",42,4,25,0
"62692",42,4,26,0
"65192",42,4,27,0
"67692",42,4,28,0
"70192",42,4,29,0
"72692",42,4,30,0
"75192",42,4,31,0
"77692",42,4,32,0
"80192",42,4,33,0
"82692",42,4,34,0
"85192",42,4,35,0
"87692",42,4,36,0
"90192",42,4,37,0
"92692",42,4,38,0
"95192",42,4,39,0
"97692",42,4,40,0
"100192",42,4,41,0
"102692",42,4,42,0
"105192",42,4,43,0
"107692",42,4,44,0
"110192",42,4,45,0
"112692",42,4,46,0
"115192",42,4,47,0
"117692",42,4,48,0
"120192",42,4,49,0
"122692",42,4,50,0
"242",42,5,1,0
"2742",42,5,2,0
"5242",42,5,3,0
"7742",42,5,4,0
"10242",42,5,5,-1
"12742",42,5,6,0
"15242",42,5,7,0
"17742",42,5,8,0
"20242",42,5,9,0
"22742",42,5,10,0
"25242",42,5,11,0
"27742",42,5,12,0
"30242",42,5,13,0
"32742",42,5,14,0
"35242",42,5,15,0
"37742",42,5,16,0
"40242",42,5,17,0
"42742",42,5,18,0
"45242",42,5,19,0
"47742",42,5,20,0
"50242",42,5,21,0
"52742",42,5,22,0
"55242",42,5,23,0
"57742",42,5,24,0
"60242",42,5,25,0
"62742",42,5,26,0
"65242",42,5,27,0
"67742",42,5,28,0
"70242",42,5,29,0
"72742",42,5,30,0
"75242",42,5,31,0
"77742",42,5,32,0
"80242",42,5,33,0
"82742",42,5,34,0
"85242",42,5,35,0
"87742",42,5,36,0
"90242",42,5,37,0
"92742",42,5,38,0
"95242",42,5,39,0
"97742",42,5,40,0
"100242",42,5,41,0
"102742",42,5,42,0
"105242",42,5,43,0
"107742",42,5,44,0
"110242",42,5,45,0
"112742",42,5,46,0
"115242",42,5,47,0
"117742",42,5,48,0
"120242",42,5,49,0
"122742",42,5,50,0
"292",42,6,1,0
"2792",42,6,2,0
"5292",42,6,3,0
"7792",42,6,4,0
"10292",42,6,5,0
"12792",42,6,6,-1
"15292",42,6,7,0.312909238903943
"17792",42,6,8,0
"20292",42,6,9,0
"22792",42,6,10,0.361570681815933
"25292",42,6,11,0
"27792",42,6,12,0
"30292",42,6,13,0
"32792",42,6,14,0
"35292",42,6,15,0
"37792",42,6,16,0
"40292",42,6,17,0
"42792",42,6,18,0
"45292",42,6,19,0
"47792",42,6,20,0
"50292",42,6,21,0
"52792",42,6,22,0
"55292",42,6,23,0
"57792",42,6,24,0
"60292",42,6,25,0
"62792",42,6,26,0
"65292",42,6,27,0
"67792",42,6,28,0
"70292",42,6,29,0
"72792",42,6,30,0
"75292",42,6,31,0
"77792",42,6,32,0
"80292",42,6,33,0
"82792",42,6,34,0
"85292",42,6,35,0
"87792",42,6,36,0
"90292",42,6,37,0
"92792",42,6,38,0
"95292",42,6,39,0
"97792",42,6,40,0
"100292",42,6,41,0
"102792",42,6,42,0
"105292",42,6,43,0
"107792",42,6,44,0
"110292",42,6,45,0
"112792",42,6,46,0
"115292",42,6,47,0
"117792",42,6,48,0
"120292",42,6,49,0
"122792",42,6,50,0
"342",42,7,1,0
"2842",42,7,2,0
"5342",42,7,3,0
"7842",42,7,4,0
"10342",42,7,5,0
"12842",42,7,6,0
"15342",42,7,7,-1
"17842",42,7,8,0.407982765753991
"20342",42,7,9,0
"22842",42,7,10,0
"25342",42,7,11,0
"27842",42,7,12,0
"30342",42,7,13,0
"32842",42,7,14,0
"35342",42,7,15,0
"37842",42,7,16,0
"40342",42,7,17,0
"42842",42,7,18,0
"45342",42,7,19,0
"47842",42,7,20,0
"50342",42,7,21,0
"52842",42,7,22,0
"55342",42,7,23,0
"57842",42,7,24,0
"60342",42,7,25,0
"62842",42,7,26,0
"65342",42,7,27,0
"67842",42,7,28,0
"70342",42,7,29,0
"72842",42,7,30,0
"75342",42,7,31,0
"77842",42,7,32,0
"80342",42,7,33,0
"82842",42,7,34,0
"85342",42,7,35,0
"87842",42,7,36,0
"90342",42,7,37,0
"92842",42,7,38,0
"95342",42,7,39,0
"97842",42,7,40,0
"100342",42,7,41,0
"102842",42,7,42,0
"105342",42,7,43,0
"107842",42,7,44,0
"110342",42,7,45,0
"112842",42,7,46,0
"115342",42,7,47,0
"117842",42,7,48,0
"120342",42,7,49,0
"122842",42,7,50,0
"392",42,8,1,0
"2892",42,8,2,0
"5392",42,8,3,0
"7892",42,8,4,0
"10392",42,8,5,0
"12892",42,8,6,0
"15392",42,8,7,0
"17892",42,8,8,-1
"20392",42,8,9,0.3478380860753
"22892",42,8,10,0
"25392",42,8,11,0
"27892",42,8,12,0
"30392",42,8,13,0.488464075202342
"32892",42,8,14,0
"35392",42,8,15,0
"37892",42,8,16,0
"40392",42,8,17,0
"42892",42,8,18,0
"45392",42,8,19,0
"47892",42,8,20,0
"50392",42,8,21,0
"52892",42,8,22,0
"55392",42,8,23,0
"57892",42,8,24,0
"60392",42,8,25,0
"62892",42,8,26,0
"65392",42,8,27,0
"67892",42,8,28,0
"70392",42,8,29,0
"72892",42,8,30,0
"75392",42,8,31,0
"77892",42,8,32,0
"80392",42,8,33,0
"82892",42,8,34,0
"85392",42,8,35,0
"87892",42,8,36,0
"90392",42,8,37,0
"92892",42,8,38,0
"95392",42,8,39,0
"97892",42,8,40,0
"100392",42,8,41,0
"102892",42,8,42,0
"105392",42,8,43,0
"107892",42,8,44,0
"110392",42,8,45,0
"112892",42,8,46,0
"115392",42,8,47,0
"117892",42,8,48,0
"120392",42,8,49,0
"122892",42,8,50,0
"442",42,9,1,0
"2942",42,9,2,0
"5442",42,9,3,0
"7942",42,9,4,0
"10442",42,9,5,0
"12942",42,9,6,0
"15442",42,9,7,0
"17942",42,9,8,0
"20442",42,9,9,-1
"22942",42,9,10,0.258613912267012
"25442",42,9,11,0
"27942",42,9,12,0
"30442",42,9,13,0
"32942",42,9,14,0
"35442",42,9,15,0
"37942",42,9,16,0
"40442",42,9,17,0
"42942",42,9,18,0
"45442",42,9,19,0
"47942",42,9,20,0
"50442",42,9,21,0
"52942",42,9,22,0
"55442",42,9,23,0
"57942",42,9,24,0
"60442",42,9,25,0
"62942",42,9,26,0
"65442",42,9,27,0
"67942",42,9,28,0
"70442",42,9,29,0
"72942",42,9,30,0
"75442",42,9,31,0
"77942",42,9,32,0
"80442",42,9,33,0
"82942",42,9,34,0
"85442",42,9,35,0
"87942",42,9,36,0
"90442",42,9,37,0
"92942",42,9,38,0
"95442",42,9,39,0
"97942",42,9,40,0
"100442",42,9,41,0
"102942",42,9,42,0
"105442",42,9,43,0
"107942",42,9,44,0
"110442",42,9,45,0
"112942",42,9,46,0
"115442",42,9,47,0
"117942",42,9,48,0
"120442",42,9,49,0
"122942",42,9,50,0
"492",42,10,1,0
"2992",42,10,2,0
"5492",42,10,3,0
"7992",42,10,4,0
"10492",42,10,5,0
"12992",42,10,6,0
"15492",42,10,7,0
"17992",42,10,8,0
"20492",42,10,9,0
"22992",42,10,10,-1
"25492",42,10,11,0
"27992",42,10,12,0
"30492",42,10,13,0
"32992",42,10,14,0
"35492",42,10,15,0
"37992",42,10,16,0
"40492",42,10,17,0
"42992",42,10,18,0
"45492",42,10,19,0
"47992",42,10,20,0
"50492",42,10,21,0
"52992",42,10,22,0
"55492",42,10,23,0
"57992",42,10,24,0
"60492",42,10,25,0
"62992",42,10,26,0
"65492",42,10,27,0
"67992",42,10,28,0
"70492",42,10,29,0
"72992",42,10,30,0
"75492",42,10,31,0
"77992",42,10,32,0
"80492",42,10,33,0
"82992",42,10,34,0
"85492",42,10,35,0
"87992",42,10,36,0
"90492",42,10,37,0
"92992",42,10,38,0
"95492",42,10,39,0
"97992",42,10,40,0
"100492",42,10,41,0
"102992",42,10,42,0
"105492",42,10,43,0
"107992",42,10,44,0
"110492",42,10,45,0
"112992",42,10,46,0
"115492",42,10,47,0
"117992",42,10,48,0
"120492",42,10,49,0
"122992",42,10,50,0
"542",42,11,1,0
"3042",42,11,2,0
"5542",42,11,3,0
"8042",42,11,4,0
"10542",42,11,5,0
"13042",42,11,6,0
"15542",42,11,7,0
"18042",42,11,8,0
"20542",42,11,9,0
"23042",42,11,10,0
"25542",42,11,11,-1
"28042",42,11,12,0.354207778466234
"30542",42,11,13,0
"33042",42,11,14,0
"35542",42,11,15,0.509428666170121
"38042",42,11,16,0
"40542",42,11,17,0
"43042",42,11,18,0
"45542",42,11,19,0
"48042",42,11,20,0
"50542",42,11,21,0
"53042",42,11,22,0
"55542",42,11,23,0
"58042",42,11,24,0
"60542",42,11,25,0
"63042",42,11,26,0
"65542",42,11,27,0
"68042",42,11,28,0
"70542",42,11,29,0
"73042",42,11,30,0
"75542",42,11,31,0
"78042",42,11,32,0
"80542",42,11,33,0
"83042",42,11,34,0
"85542",42,11,35,0
"88042",42,11,36,0
"90542",42,11,37,0
"93042",42,11,38,0
"95542",42,11,39,0
"98042",42,11,40,0
"100542",42,11,41,0
"103042",42,11,42,0
"105542",42,11,43,0
"108042",42,11,44,0
"110542",42,11,45,0
"113042",42,11,46,0
"115542",42,11,47,0
"118042",42,11,48,0
"120542",42,11,49,0
"123042",42,11,50,0
"592",42,12,1,0
"3092",42,12,2,0
"5592",42,12,3,0
"8092",42,12,4,0
"10592",42,12,5,0
"13092",42,12,6,0
"15592",42,12,7,0
"18092",42,12,8,0
"20592",42,12,9,0
"23092",42,12,10,0
"25592",42,12,11,0
"28092",42,12,12,-1
"30592",42,12,13,0.370852931256946
"33092",42,12,14,0
"35592",42,12,15,0
"38092",42,12,16,0
"40592",42,12,17,0
"43092",42,12,18,0
"45592",42,12,19,0
"48092",42,12,20,0
"50592",42,12,21,0
"53092",42,12,22,0
"55592",42,12,23,0
"58092",42,12,24,0
"60592",42,12,25,0
"63092",42,12,26,0
"65592",42,12,27,0
"68092",42,12,28,0
"70592",42,12,29,0
"73092",42,12,30,0
"75592",42,12,31,0
"78092",42,12,32,0
"80592",42,12,33,0
"83092",42,12,34,0
"85592",42,12,35,0
"88092",42,12,36,0
"90592",42,12,37,0
"93092",42,12,38,0
"95592",42,12,39,0
"98092",42,12,40,0
"100592",42,12,41,0
"103092",42,12,42,0
"105592",42,12,43,0
"108092",42,12,44,0
"110592",42,12,45,0
"113092",42,12,46,0
"115592",42,12,47,0
"118092",42,12,48,0
"120592",42,12,49,0
"123092",42,12,50,0
"642",42,13,1,0
"3142",42,13,2,0
"5642",42,13,3,0
"8142",42,13,4,0
"10642",42,13,5,0
"13142",42,13,6,0
"15642",42,13,7,0
"18142",42,13,8,0
"20642",42,13,9,0
"23142",42,13,10,0
"25642",42,13,11,0
"28142",42,13,12,0
"30642",42,13,13,-1
"33142",42,13,14,0.369877598657223
"35642",42,13,15,0
"38142",42,13,16,0
"40642",42,13,17,0
"43142",42,13,18,0.458245041365122
"45642",42,13,19,0
"48142",42,13,20,0
"50642",42,13,21,0
"53142",42,13,22,0
"55642",42,13,23,0
"58142",42,13,24,0
"60642",42,13,25,0
"63142",42,13,26,0
"65642",42,13,27,0
"68142",42,13,28,0
"70642",42,13,29,0
"73142",42,13,30,0
"75642",42,13,31,0
"78142",42,13,32,0
"80642",42,13,33,0
"83142",42,13,34,0
"85642",42,13,35,0
"88142",42,13,36,0
"90642",42,13,37,0
"93142",42,13,38,0
"95642",42,13,39,0
"98142",42,13,40,0
"100642",42,13,41,0
"103142",42,13,42,0
"105642",42,13,43,0
"108142",42,13,44,0
"110642",42,13,45,0
"113142",42,13,46,0
"115642",42,13,47,0
"118142",42,13,48,0
"120642",42,13,49,0
"123142",42,13,50,0
"692",42,14,1,0
"3192",42,14,2,0
"5692",42,14,3,0
"8192",42,14,4,0
"10692",42,14,5,0
"13192",42,14,6,0
"15692",42,14,7,0
"18192",42,14,8,0
"20692",42,14,9,0
"23192",42,14,10,0
"25692",42,14,11,0
"28192",42,14,12,0
"30692",42,14,13,0
"33192",42,14,14,-1
"35692",42,14,15,0.241140620102347
"38192",42,14,16,0
"40692",42,14,17,0
"43192",42,14,18,0
"45692",42,14,19,0
"48192",42,14,20,0
"50692",42,14,21,0
"53192",42,14,22,0
"55692",42,14,23,0
"58192",42,14,24,0
"60692",42,14,25,0
"63192",42,14,26,0
"65692",42,14,27,0
"68192",42,14,28,0
"70692",42,14,29,0
"73192",42,14,30,0
"75692",42,14,31,0
"78192",42,14,32,0
"80692",42,14,33,0
"83192",42,14,34,0
"85692",42,14,35,0
"88192",42,14,36,0
"90692",42,14,37,0
"93192",42,14,38,0
"95692",42,14,39,0
"98192",42,14,40,0
"100692",42,14,41,0
"103192",42,14,42,0
"105692",42,14,43,0
"108192",42,14,44,0
"110692",42,14,45,0
"113192",42,14,46,0
"115692",42,14,47,0
"118192",42,14,48,0
"120692",42,14,49,0
"123192",42,14,50,0
"742",42,15,1,0
"3242",42,15,2,0
"5742",42,15,3,0
"8242",42,15,4,0
"10742",42,15,5,0
"13242",42,15,6,0
"15742",42,15,7,0
"18242",42,15,8,0
"20742",42,15,9,0
"23242",42,15,10,0
"25742",42,15,11,0
"28242",42,15,12,0
"30742",42,15,13,0
"33242",42,15,14,0
"35742",42,15,15,-1
"38242",42,15,16,0
"40742",42,15,17,0
"43242",42,15,18,0
"45742",42,15,19,0
"48242",42,15,20,0
"50742",42,15,21,0
"53242",42,15,22,0
"55742",42,15,23,0
"58242",42,15,24,0
"60742",42,15,25,0
"63242",42,15,26,0
"65742",42,15,27,0
"68242",42,15,28,0
"70742",42,15,29,0
"73242",42,15,30,0
"75742",42,15,31,0
"78242",42,15,32,0
"80742",42,15,33,0
"83242",42,15,34,0
"85742",42,15,35,0
"88242",42,15,36,0
"90742",42,15,37,0
"93242",42,15,38,0
"95742",42,15,39,0
"98242",42,15,40,0
"100742",42,15,41,0
"103242",42,15,42,0
"105742",42,15,43,0
"108242",42,15,44,0
"110742",42,15,45,0
"113242",42,15,46,0
"115742",42,15,47,0
"118242",42,15,48,0
"120742",42,15,49,0
"123242",42,15,50,0
"792",42,16,1,0
"3292",42,16,2,0
"5792",42,16,3,0
"8292",42,16,4,0
"10792",42,16,5,0
"13292",42,16,6,0
"15792",42,16,7,0
"18292",42,16,8,0
"20792",42,16,9,0
"23292",42,16,10,0
"25792",42,16,11,0
"28292",42,16,12,0
"30792",42,16,13,0
"33292",42,16,14,0
"35792",42,16,15,0
"38292",42,16,16,-1
"40792",42,16,17,0.53241668585744
"43292",42,16,18,0
"45792",42,16,19,0
"48292",42,16,20,0.359947086572
"50792",42,16,21,0
"53292",42,16,22,0
"55792",42,16,23,0
"58292",42,16,24,0
"60792",42,16,25,0
"63292",42,16,26,0
"65792",42,16,27,0
"68292",42,16,28,0
"70792",42,16,29,0
"73292",42,16,30,0
"75792",42,16,31,0
"78292",42,16,32,0
"80792",42,16,33,0
"83292",42,16,34,0
"85792",42,16,35,0
"88292",42,16,36,0
"90792",42,16,37,0
"93292",42,16,38,0
"95792",42,16,39,0
"98292",42,16,40,0
"100792",42,16,41,0
"103292",42,16,42,0
"105792",42,16,43,0
"108292",42,16,44,0
"110792",42,16,45,0
"113292",42,16,46,0
"115792",42,16,47,0
"118292",42,16,48,0
"120792",42,16,49,0
"123292",42,16,50,0
"842",42,17,1,0
"3342",42,17,2,0
"5842",42,17,3,0
"8342",42,17,4,0
"10842",42,17,5,0
"13342",42,17,6,0
"15842",42,17,7,0
"18342",42,17,8,0
"20842",42,17,9,0
"23342",42,17,10,0
"25842",42,17,11,0
"28342",42,17,12,0
"30842",42,17,13,0
"33342",42,17,14,0
"35842",42,17,15,0
"38342",42,17,16,0
"40842",42,17,17,-1
"43342",42,17,18,0.387352037426418
"45842",42,17,19,0
"48342",42,17,20,0
"50842",42,17,21,0
"53342",42,17,22,0
"55842",42,17,23,0
"58342",42,17,24,0
"60842",42,17,25,0
"63342",42,17,26,0
"65842",42,17,27,0
"68342",42,17,28,0
"70842",42,17,29,0
"73342",42,17,30,0
"75842",42,17,31,0
"78342",42,17,32,0
"80842",42,17,33,0
"83342",42,17,34,0
"85842",42,17,35,0
"88342",42,17,36,0
"90842",42,17,37,0
"93342",42,17,38,0
"95842",42,17,39,0
"98342",42,17,40,0
"100842",42,17,41,0
"103342",42,17,42,0
"105842",42,17,43,0
"108342",42,17,44,0
"110842",42,17,45,0
"113342",42,17,46,0
"115842",42,17,47,0
"118342",42,17,48,0
"120842",42,17,49,0
"123342",42,17,50,0
"892",42,18,1,0
"3392",42,18,2,0
"5892",42,18,3,0
"8392",42,18,4,0
"10892",42,18,5,0
"13392",42,18,6,0
"15892",42,18,7,0
"18392",42,18,8,0
"20892",42,18,9,0
"23392",42,18,10,0
"25892",42,18,11,0
"28392",42,18,12,0
"30892",42,18,13,0
"33392",42,18,14,0
"35892",42,18,15,0
"38392",42,18,16,0
"40892",42,18,17,0
"43392",42,18,18,-1
"45892",42,18,19,0.326283618454366
"48392",42,18,20,0
"50892",42,18,21,0
"53392",42,18,22,0
"55892",42,18,23,0.238575608893466
"58392",42,18,24,0
"60892",42,18,25,0
"63392",42,18,26,0
"65892",42,18,27,0
"68392",42,18,28,0
"70892",42,18,29,0
"73392",42,18,30,0
"75892",42,18,31,0
"78392",42,18,32,0
"80892",42,18,33,0
"83392",42,18,34,0
"85892",42,18,35,0
"88392",42,18,36,0
"90892",42,18,37,0
"93392",42,18,38,0
"95892",42,18,39,0
"98392",42,18,40,0
"100892",42,18,41,0
"103392",42,18,42,0
"105892",42,18,43,0
"108392",42,18,44,0
"110892",42,18,45,0
"113392",42,18,46,0
"115892",42,18,47,0
"118392",42,18,48,0
"120892",42,18,49,0
"123392",42,18,50,0
"942",42,19,1,0
"3442",42,19,2,0
"5942",42,19,3,0
"8442",42,19,4,0
"10942",42,19,5,0
"13442",42,19,6,0
"15942",42,19,7,0
"18442",42,19,8,0
"20942",42,19,9,0
"23442",42,19,10,0
"25942",42,19,11,0
"28442",42,19,12,0
"30942",42,19,13,0
"33442",42,19,14,0
"35942",42,19,15,0
"38442",42,19,16,0
"40942",42,19,17,0
"43442",42,19,18,0
"45942",42,19,19,-1
"48442",42,19,20,0.421371883726268
"50942",42,19,21,0
"53442",42,19,22,0
"55942",42,19,23,0
"58442",42,19,24,0
"60942",42,19,25,0
"63442",42,19,26,0
"65942",42,19,27,0
"68442",42,19,28,0
"70942",42,19,29,0
"73442",42,19,30,0
"75942",42,19,31,0
"78442",42,19,32,0
"80942",42,19,33,0
"83442",42,19,34,0
"85942",42,19,35,0
"88442",42,19,36,0
"90942",42,19,37,0
"93442",42,19,38,0
"95942",42,19,39,0
"98442",42,19,40,0
"100942",42,19,41,0
"103442",42,19,42,0
"105942",42,19,43,0
"108442",42,19,44,0
"110942",42,19,45,0
"113442",42,19,46,0
"115942",42,19,47,0
"118442",42,19,48,0
"120942",42,19,49,0
"123442",42,19,50,0
"992",42,20,1,0
"3492",42,20,2,0
"5992",42,20,3,0
"8492",42,20,4,0
"10992",42,20,5,0
"13492",42,20,6,0
"15992",42,20,7,0
"18492",42,20,8,0
"20992",42,20,9,0
"23492",42,20,10,0
"25992",42,20,11,0
"28492",42,20,12,0
"30992",42,20,13,0
"33492",42,20,14,0
"35992",42,20,15,0
"38492",42,20,16,0
"40992",42,20,17,0
"43492",42,20,18,0
"45992",42,20,19,0
"48492",42,20,20,-1
"50992",42,20,21,0
"53492",42,20,22,0
"55992",42,20,23,0
"58492",42,20,24,0
"60992",42,20,25,0
"63492",42,20,26,0
"65992",42,20,27,0
"68492",42,20,28,0
"70992",42,20,29,0
"73492",42,20,30,0
"75992",42,20,31,0
"78492",42,20,32,0
"80992",42,20,33,0
"83492",42,20,34,0
"85992",42,20,35,0
"88492",42,20,36,0
"90992",42,20,37,0
"93492",42,20,38,0
"95992",42,20,39,0
"98492",42,20,40,0
"100992",42,20,41,0
"103492",42,20,42,0
"105992",42,20,43,0
"108492",42,20,44,0
"110992",42,20,45,0
"113492",42,20,46,0
"115992",42,20,47,0
"118492",42,20,48,0
"120992",42,20,49,0
"123492",42,20,50,0
"1042",42,21,1,0
"3542",42,21,2,0
"6042",42,21,3,0
"8542",42,21,4,0
"11042",42,21,5,0
"13542",42,21,6,0
"16042",42,21,7,0
"18542",42,21,8,0
"21042",42,21,9,0
"23542",42,21,10,0
"26042",42,21,11,0
"28542",42,21,12,0
"31042",42,21,13,0
"33542",42,21,14,0
"36042",42,21,15,0
"38542",42,21,16,0
"41042",42,21,17,0
"43542",42,21,18,0
"46042",42,21,19,0
"48542",42,21,20,0
"51042",42,21,21,-1
"53542",42,21,22,0.406493774655755
"56042",42,21,23,0
"58542",42,21,24,0
"61042",42,21,25,0.47159667610763
"63542",42,21,26,0
"66042",42,21,27,0
"68542",42,21,28,0
"71042",42,21,29,0
"73542",42,21,30,0
"76042",42,21,31,0
"78542",42,21,32,0
"81042",42,21,33,0
"83542",42,21,34,0
"86042",42,21,35,0
"88542",42,21,36,0
"91042",42,21,37,0
"93542",42,21,38,0
"96042",42,21,39,0
"98542",42,21,40,0
"101042",42,21,41,0
"103542",42,21,42,0
"106042",42,21,43,0
"108542",42,21,44,0
"111042",42,21,45,0
"113542",42,21,46,0
"116042",42,21,47,0
"118542",42,21,48,0
"121042",42,21,49,0
