"","subject","node.i","node.j","value"
"734",34,5,2,0
"1234",34,5,3,0
"1734",34,5,4,0
"2234",34,5,5,-1
"2734",34,5,6,0
"3234",34,5,7,0
"3734",34,5,8,0
"4234",34,5,9,0
"4734",34,5,10,0
"284",34,6,1,0
"784",34,6,2,0
"1284",34,6,3,0
"1784",34,6,4,0
"2284",34,6,5,0
"2784",34,6,6,-1
"3284",34,6,7,0.344042669780376
"3784",34,6,8,0
"4284",34,6,9,0
"4784",34,6,10,0.456896064572327
"334",34,7,1,0
"834",34,7,2,0
"1334",34,7,3,0
"1834",34,7,4,0
"2334",34,7,5,0
"2834",34,7,6,0
"3334",34,7,7,-1
"3834",34,7,8,0.444365348950367
"4334",34,7,9,0
"4834",34,7,10,0
"384",34,8,1,0
"884",34,8,2,0
"1384",34,8,3,0
"1884",34,8,4,0
"2384",34,8,5,0
"2884",34,8,6,0
"3384",34,8,7,0
"3884",34,8,8,-1
"4384",34,8,9,0.305009620145235
"4884",34,8,10,0
"434",34,9,1,0
"934",34,9,2,0
"1434",34,9,3,0
"1934",34,9,4,0
"2434",34,9,5,0
"2934",34,9,6,0
"3434",34,9,7,0
"3934",34,9,8,0
"4434",34,9,9,-1
"4934",34,9,10,0.478118161787839
"484",34,10,1,0
"984",34,10,2,0
"1484",34,10,3,0
"1984",34,10,4,0
"2484",34,10,5,0
"2984",34,10,6,0
"3484",34,10,7,0
"3984",34,10,8,0
"4484",34,10,9,0
"4984",34,10,10,-1
"35",35,1,1,-1
"535",35,1,2,0.373439314866745
"1035",35,1,3,0
"1535",35,1,4,0
"2035",35,1,5,0.348136493365525
"2535",35,1,6,0
"3035",35,1,7,0
"3535",35,1,8,0
"4035",35,1,9,0
"4535",35,1,10,0
"85",35,2,1,0
"585",35,2,2,-1
"1085",35,2,3,0.28122229835302
"1585",35,2,4,0
"2085",35,2,5,0
"2585",35,2,6,0
"3085",35,2,7,0
"3585",35,2,8,0
"4085",35,2,9,0
"4585",35,2,10,0
"135",35,3,1,0
"635",35,3,2,0
"1135",35,3,3,-1
"1635",35,3,4,0.2
"2135",35,3,5,0
"2635",35,3,6,0
"3135",35,3,7,0
"3635",35,3,8,0.362557080497083
"4135",35,3,9,0
"4635",35,3,10,0
"185",35,4,1,0
"685",35,4,2,0
"1185",35,4,3,0
"1685",35,4,4,-1
"2185",35,4,5,0.498633739100202
"2685",35,4,6,0
"3185",35,4,7,0
"3685",35,4,8,0
"4185",35,4,9,0
"4685",35,4,10,0
"235",35,5,1,0
"735",35,5,2,0
"1235",35,5,3,0
"1735",35,5,4,0
"2235",35,5,5,-1
"2735",35,5,6,0
"3235",35,5,7,0
"3735",35,5,8,0
"4235",35,5,9,0
"4735",35,5,10,0
"285",35,6,1,0
"785",35,6,2,0
"1285",35,6,3,0
"1785",35,6,4,0
"2285",35,6,5,0
"2785",35,6,6,-1
"3285",35,6,7,0.432736756408083
"3785",35,6,8,0
"4285",35,6,9,0
"4785",35,6,10,0.305285393526146
"335",35,7,1,0
"835",35,7,2,0
"1335",35,7,3,0
"1835",35,7,4,0
"2335",35,7,5,0
"2835",35,7,6,0
"3335",35,7,7,-1
"3835",35,7,8,0.423405701284718
"4335",35,7,9,0
"4835",35,7,10,0
"385",35,8,1,0
"885",35,8,2,0
"1385",35,8,3,0
"1885",35,8,4,0
"2385",35,8,5,0
"2885",35,8,6,0
"3385",35,8,7,0
"3885",35,8,8,-1
"4385",35,8,9,0.402146613887909
"4885",35,8,10,0
"435",35,9,1,0
"935",35,9,2,0
"1435",35,9,3,0
"1935",35,9,4,0
"2435",35,9,5,0
"2935",35,9,6,0
"3435",35,9,7,0
"3935",35,9,8,0
"4435",35,9,9,-1
"4935",35,9,10,0.299605553325228
"485",35,10,1,0
"985",35,10,2,0
"1485",35,10,3,0
"1985",35,10,4,0
"2485",35,10,5,0
"2985",35,10,6,0
"3485",35,10,7,0
"3985",35,10,8,0
"4485",35,10,9,0
"4985",35,10,10,-1
"36",36,1,1,-1
"536",36,1,2,0.281411378619147
"1036",36,1,3,0
"1536",36,1,4,0
"2036",36,1,5,0.278268254629545
"2536",36,1,6,0
"3036",36,1,7,0
"3536",36,1,8,0
"4036",36,1,9,0
"4536",36,1,10,0
"86",36,2,1,0
"586",36,2,2,-1
"1086",36,2,3,0.294409707647631
"1586",36,2,4,0
"2086",36,2,5,0
"2586",36,2,6,0
"3086",36,2,7,0
"3586",36,2,8,0
"4086",36,2,9,0
"4586",36,2,10,0
"136",36,3,1,0
"636",36,3,2,0
"1136",36,3,3,-1
"1636",36,3,4,0.547247993441992
"2136",36,3,5,0
"2636",36,3,6,0
"3136",36,3,7,0
"3636",36,3,8,0.412864443004665
"4136",36,3,9,0
"4636",36,3,10,0
"186",36,4,1,0
"686",36,4,2,0
"1186",36,4,3,0
"1686",36,4,4,-1
"2186",36,4,5,0.405574383183784
"2686",36,4,6,0
"3186",36,4,7,0
"3686",36,4,8,0
"4186",36,4,9,0
"4686",36,4,10,0
"236",36,5,1,0
"736",36,5,2,0
"1236",36,5,3,0
"1736",36,5,4,0
"2236",36,5,5,-1
"2736",36,5,6,0
"3236",36,5,7,0
"3736",36,5,8,0
"4236",36,5,9,0
"4736",36,5,10,0
"286",36,6,1,0
"786",36,6,2,0
"1286",36,6,3,0
"1786",36,6,4,0
"2286",36,6,5,0
"2786",36,6,6,-1
"3286",36,6,7,0.395877286631357
"3786",36,6,8,0
"4286",36,6,9,0
"4786",36,6,10,0.495346544550482
"336",36,7,1,0
"836",36,7,2,0
"1336",36,7,3,0
"1836",36,7,4,0
"2336",36,7,5,0
"2836",36,7,6,0
"3336",36,7,7,-1
"3836",36,7,8,0.287165613567977
"4336",36,7,9,0
"4836",36,7,10,0
"386",36,8,1,0
"886",36,8,2,0
"1386",36,8,3,0
"1886",36,8,4,0
"2386",36,8,5,0
"2886",36,8,6,0
"3386",36,8,7,0
"3886",36,8,8,-1
"4386",36,8,9,0.265072245689751
"4886",36,8,10,0
"436",36,9,1,0
"936",36,9,2,0
"1436",36,9,3,0
"1936",36,9,4,0
"2436",36,9,5,0
"2936",36,9,6,0
"3436",36,9,7,0
"3936",36,9,8,0
"4436",36,9,9,-1
"4936",36,9,10,0.373889837693838
"486",36,10,1,0
"986",36,10,2,0
"1486",36,10,3,0
"1986",36,10,4,0
"2486",36,10,5,0
"2986",36,10,6,0
"3486",36,10,7,0
"3986",36,10,8,0
"4486",36,10,9,0
"4986",36,10,10,-1
"37",37,1,1,-1
"537",37,1,2,0.46564675138854
"1037",37,1,3,0
"1537",37,1,4,0
"2037",37,1,5,0.278684793150609
"2537",37,1,6,0
"3037",37,1,7,0
"3537",37,1,8,0
"4037",37,1,9,0
"4537",37,1,10,0
"87",37,2,1,0
"587",37,2,2,-1
"1087",37,2,3,0.283218063527336
"1587",37,2,4,0
"2087",37,2,5,0
"2587",37,2,6,0
"3087",37,2,7,0
"3587",37,2,8,0
"4087",37,2,9,0
"4587",37,2,10,0
"137",37,3,1,0
"637",37,3,2,0
"1137",37,3,3,-1
"1637",37,3,4,0.353939482049385
"2137",37,3,5,0
"2637",37,3,6,0
"3137",37,3,7,0
"3637",37,3,8,0.423162601078044
"4137",37,3,9,0
"4637",37,3,10,0
"187",37,4,1,0
"687",37,4,2,0
"1187",37,4,3,0
"1687",37,4,4,-1
"2187",37,4,5,0.373756004716167
"2687",37,4,6,0
"3187",37,4,7,0
"3687",37,4,8,0
"4187",37,4,9,0
"4687",37,4,10,0
"237",37,5,1,0
"737",37,5,2,0
"1237",37,5,3,0
"1737",37,5,4,0
"2237",37,5,5,-1
"2737",37,5,6,0
"3237",37,5,7,0
"3737",37,5,8,0
"4237",37,5,9,0
"4737",37,5,10,0
"287",37,6,1,0
"787",37,6,2,0
"1287",37,6,3,0
"1787",37,6,4,0
"2287",37,6,5,0
"2787",37,6,6,-1
"3287",37,6,7,0.268056300189046
"3787",37,6,8,0
"4287",37,6,9,0
"4787",37,6,10,0.480572879311238
"337",37,7,1,0
"837",37,7,2,0
"1337",37,7,3,0
"1837",37,7,4,0
"2337",37,7,5,0
"2837",37,7,6,0
"3337",37,7,7,-1
"3837",37,7,8,0.493121751499544
"4337",37,7,9,0
"4837",37,7,10,0
"387",37,8,1,0
"887",37,8,2,0
"1387",37,8,3,0
"1887",37,8,4,0
"2387",37,8,5,0
"2887",37,8,6,0
"3387",37,8,7,0
"3887",37,8,8,-1
"4387",37,8,9,0.401124489638413
"4887",37,8,10,0
"437",37,9,1,0
"937",37,9,2,0
"1437",37,9,3,0
"1937",37,9,4,0
"2437",37,9,5,0
"2937",37,9,6,0
"3437",37,9,7,0
"3937",37,9,8,0
"4437",37,9,9,-1
"4937",37,9,10,0.335485418430883
"487",37,10,1,0
"987",37,10,2,0
"1487",37,10,3,0
"1987",37,10,4,0
"2487",37,10,5,0
"2987",37,10,6,0
"3487",37,10,7,0
"3987",37,10,8,0
"4487",37,10,9,0
"4987",37,10,10,-1
"38",38,1,1,-1
"538",38,1,2,0.3010240328318
"1038",38,1,3,0
"1538",38,1,4,0
"2038",38,1,5,0.513802801285837
"2538",38,1,6,0
"3038",38,1,7,0
"3538",38,1,8,0
"4038",38,1,9,0
"4538",38,1,10,0
"88",38,2,1,0
"588",38,2,2,-1
"1088",38,2,3,0.533958570061039
"1588",38,2,4,0
"2088",38,2,5,0
"2588",38,2,6,0
"3088",38,2,7,0
"3588",38,2,8,0
"4088",38,2,9,0
"4588",38,2,10,0
"138",38,3,1,0
"638",38,3,2,0
"1138",38,3,3,-1
"1638",38,3,4,0.428950203453841
"2138",38,3,5,0
"2638",38,3,6,0
"3138",38,3,7,0
"3638",38,3,8,0.449776966418278
"4138",38,3,9,0
"4638",38,3,10,0
"188",38,4,1,0
"688",38,4,2,0
"1188",38,4,3,0
"1688",38,4,4,-1
"2188",38,4,5,0.547891705768128
"2688",38,4,6,0
"3188",38,4,7,0
"3688",38,4,8,0
"4188",38,4,9,0
"4688",38,4,10,0
"238",38,5,1,0
"738",38,5,2,0
"1238",38,5,3,0
"1738",38,5,4,0
"2238",38,5,5,-1
"2738",38,5,6,0
"3238",38,5,7,0
"3738",38,5,8,0
"4238",38,5,9,0
"4738",38,5,10,0
"288",38,6,1,0
"788",38,6,2,0
"1288",38,6,3,0
"1788",38,6,4,0
"2288",38,6,5,0
"2788",38,6,6,-1
"3288",38,6,7,0.331586141486366
"3788",38,6,8,0
"4288",38,6,9,0
"4788",38,6,10,0.31563723608452
"338",38,7,1,0
"838",38,7,2,0
"1338",38,7,3,0
"1838",38,7,4,0
"2338",38,7,5,0
"2838",38,7,6,0
"3338",38,7,7,-1
"3838",38,7,8,0.270806395503406
"4338",38,7,9,0
"4838",38,7,10,0
"388",38,8,1,0
"888",38,8,2,0
"1388",38,8,3,0
"1888",38,8,4,0
"2388",38,8,5,0
"2888",38,8,6,0
"3388",38,8,7,0
"3888",38,8,8,-1
"4388",38,8,9,0.392707372373635
"4888",38,8,10,0
"438",38,9,1,0
"938",38,9,2,0
"1438",38,9,3,0
"1938",38,9,4,0
"2438",38,9,5,0
"2938",38,9,6,0
"3438",38,9,7,0
"3938",38,9,8,0
"4438",38,9,9,-1
"4938",38,9,10,0.366940112010724
"488",38,10,1,0
"988",38,10,2,0
"1488",38,10,3,0
"1988",38,10,4,0
"2488",38,10,5,0
"2988",38,10,6,0
"3488",38,10,7,0
"3988",38,10,8,0
"4488",38,10,9,0
"4988",38,10,10,-1
"39",39,1,1,-1
"539",39,1,2,0.548849047090348
"1039",39,1,3,0
"1539",39,1,4,0
"2039",39,1,5,0.466302414585591
"2539",39,1,6,0
"3039",39,1,7,0
"3539",39,1,8,0
"4039",39,1,9,0
"4539",39,1,10,0
"89",39,2,1,0
"589",39,2,2,-1
"1089",39,2,3,0.345352410523238
"1589",39,2,4,0
"2089",39,2,5,0
"2589",39,2,6,0
"3089",39,2,7,0
"3589",39,2,8,0
"4089",39,2,9,0
"4589",39,2,10,0
"139",39,3,1,0
"639",39,3,2,0
"1139",39,3,3,-1
"1639",39,3,4,0.315324183611694
"2139",39,3,5,0
"2639",39,3,6,0
"3139",39,3,7,0
"3639",39,3,8,0.340450909738052
"4139",39,3,9,0
"4639",39,3,10,0
"189",39,4,1,0
"689",39,4,2,0
"1189",39,4,3,0
"1689",39,4,4,-1
"2189",39,4,5,0.37536634719151
"2689",39,4,6,0
"3189",39,4,7,0
"3689",39,4,8,0
"4189",39,4,9,0
"4689",39,4,10,0
"239",39,5,1,0
"739",39,5,2,0
"1239",39,5,3,0
"1739",39,5,4,0
"2239",39,5,5,-1
"2739",39,5,6,0
"3239",39,5,7,0
"3739",39,5,8,0
"4239",39,5,9,0
"4739",39,5,10,0
"289",39,6,1,0
"789",39,6,2,0
"1289",39,6,3,0
"1789",39,6,4,0
"2289",39,6,5,0
"2789",39,6,6,-1
"3289",39,6,7,0.314580262553102
"3789",39,6,8,0
"4289",39,6,9,0
"4789",39,6,10,0.448529555591654
"339",39,7,1,0
"839",39,7,2,0
"1339",39,7,3,0
"1839",39,7,4,0
"2339",39,7,5,0
"2839",39,7,6,0
"3339",39,7,7,-1
"3839",39,7,8,0.279868518466096
"4339",39,7,9,0
"4839",39,7,10,0
"389",39,8,1,0
"889",39,8,2,0
"1389",39,8,3,0
"1889",39,8,4,0
"2389",39,8,5,0
"2889",39,8,6,0
"3389",39,8,7,0
"3889",39,8,8,-1
"4389",39,8,9,0.388013057194261
"4889",39,8,10,0
"439",39,9,1,0
"939",39,9,2,0
"1439",39,9,3,0
"1939",39,9,4,0
"2439",39,9,5,0
"2939",39,9,6,0
"3439",39,9,7,0
"3939",39,9,8,0
"4439",39,9,9,-1
"4939",39,9,10,0.393470598515841
"489",39,10,1,0
"989",39,10,2,0
"1489",39,10,3,0
"1989",39,10,4,0
"2489",39,10,5,0
"2989",39,10,6,0
"3489",39,10,7,0
"3989",39,10,8,0
"4489",39,10,9,0
"4989",39,10,10,-1
"40",40,1,1,-1
"540",40,1,2,0.385033225617552
"1040",40,1,3,0
"1540",40,1,4,0
"2040",40,1,5,0.339351714072273
"2540",40,1,6,0
"3040",40,1,7,0
"3540",40,1,8,0
"4040",40,1,9,0
"4540",40,1,10,0
"90",40,2,1,0
"590",40,2,2,-1
"1090",40,2,3,0.356524806884747
"1590",40,2,4,0
"2090",40,2,5,0
"2590",40,2,6,0
"3090",40,2,7,0
"3590",40,2,8,0
"4090",40,2,9,0
"4590",40,2,10,0
"140",40,3,1,0
"640",40,3,2,0
"1140",40,3,3,-1
"1640",40,3,4,0.392066977697658
"2140",40,3,5,0
"2640",40,3,6,0
"3140",40,3,7,0
"3640",40,3,8,0.453539795424911
"4140",40,3,9,0
"4640",40,3,10,0
"190",40,4,1,0
"690",40,4,2,0
"1190",40,4,3,0
"1690",40,4,4,-1
"2190",40,4,5,0.553515226612215
"2690",40,4,6,0
"3190",40,4,7,0
"3690",40,4,8,0
"4190",40,4,9,0
"4690",40,4,10,0
"240",40,5,1,0
"740",40,5,2,0
"1240",40,5,3,0
"1740",40,5,4,0
"2240",40,5,5,-1
"2740",40,5,6,0
"3240",40,5,7,0
"3740",40,5,8,0
"4240",40,5,9,0
"4740",40,5,10,0
"290",40,6,1,0
"790",40,6,2,0
"1290",40,6,3,0
"1790",40,6,4,0
"2290",40,6,5,0
"2790",40,6,6,-1
"3290",40,6,7,0.265263732614976
"3790",40,6,8,0
"4290",40,6,9,0
"4790",40,6,10,0.337246878003317
"340",40,7,1,0
"840",40,7,2,0
"1340",40,7,3,0
"1840",40,7,4,0
"2340",40,7,5,0
"2840",40,7,6,0
"3340",40,7,7,-1
"3840",40,7,8,0.446938311986633
"4340",40,7,9,0
"4840",40,7,10,0
"390",40,8,1,0
"890",40,8,2,0
"1390",40,8,3,0
"1890",40,8,4,0
"2390",40,8,5,0
"2890",40,8,6,0
"3390",40,8,7,0
"3890",40,8,8,-1
"4390",40,8,9,0.309643305738222
"4890",40,8,10,0
"440",40,9,1,0
"940",40,9,2,0
"1440",40,9,3,0
"1940",40,9,4,0
"2440",40,9,5,0
"2940",40,9,6,0
"3440",40,9,7,0
"3940",40,9,8,0
"4440",40,9,9,-1
"4940",40,9,10,0.403587963872948
"490",40,10,1,0
"990",40,10,2,0
"1490",40,10,3,0
"1990",40,10,4,0
"2490",40,10,5,0
"2990",40,10,6,0
"3490",40,10,7,0
"3990",40,10,8,0
"4490",40,10,9,0
"4990",40,10,10,-1
"41",41,1,1,-1
"541",41,1,2,0.455288351742382
"1041",41,1,3,0
"1541",41,1,4,0
"2041",41,1,5,0.559294070376602
"2541",41,1,6,0
"3041",41,1,7,0
"3541",41,1,8,0
"4041",41,1,9,0
"4541",41,1,10,0
"91",41,2,1,0
"591",41,2,2,-1
"1091",41,2,3,0.379630952043264
"1591",41,2,4,0
"2091",41,2,5,0
"2591",41,2,6,0
"3091",41,2,7,0
"3591",41,2,8,0
"4091",41,2,9,0
"4591",41,2,10,0
"141",41,3,1,0
"641",41,3,2,0
"1141",41,3,3,-1
"1641",41,3,4,0.2
"2141",41,3,5,0
"2641",41,3,6,0
"3141",41,3,7,0
"3641",41,3,8,0.276564652201574
"4141",41,3,9,0
"4641",41,3,10,0
"191",41,4,1,0
"691",41,4,2,0
"1191",41,4,3,0
"1691",41,4,4,-1
"2191",41,4,5,0.413256073141728
"2691",41,4,6,0
"3191",41,4,7,0
"3691",41,4,8,0
"4191",41,4,9,0
"4691",41,4,10,0
"241",41,5,1,0
"741",41,5,2,0
"1241",41,5,3,0
"1741",41,5,4,0
"2241",41,5,5,-1
"2741",41,5,6,0
"3241",41,5,7,0
"3741",41,5,8,0
"4241",41,5,9,0
"4741",41,5,10,0
"291",41,6,1,0
"791",41,6,2,0
"1291",41,6,3,0
"1791",41,6,4,0
"2291",41,6,5,0
"2791",41,6,6,-1
"3291",41,6,7,0.501841178862471
"3791",41,6,8,0
"4291",41,6,9,0
"4791",41,6,10,0.297544694257097
"341",41,7,1,0
"841",41,7,2,0
"1341",41,7,3,0
"1841",41,7,4,0
"2341",41,7,5,0
"2841",41,7,6,0
"3341",41,7,7,-1
"3841",41,7,8,0.241959750069684
"4341",41,7,9,0
"4841",41,7,10,0
"391",41,8,1,0
"891",41,8,2,0
"1391",41,8,3,0
"1891",41,8,4,0
"2391",41,8,5,0
"2891",41,8,6,0
"3391",41,8,7,0
"3891",41,8,8,-1
"4391",41,8,9,0.392133808064055
"4891",41,8,10,0
"441",41,9,1,0
"941",41,9,2,0
"1441",41,9,3,0
"1941",41,9,4,0
"2441",41,9,5,0
"2941",41,9,6,0
"3441",41,9,7,0
"3941",41,9,8,0
"4441",41,9,9,-1
"4941",41,9,10,0.331834313999764
"491",41,10,1,0
"991",41,10,2,0
"1491",41,10,3,0
"1991",41,10,4,0
"2491",41,10,5,0
"2991",41,10,6,0
"3491",41,10,7,0
"3991",41,10,8,0
"4491",41,10,9,0
"4991",41,10,10,-1
"42",42,1,1,-1
"542",42,1,2,0.428880701873034
"1042",42,1,3,0
"1542",42,1,4,0
"2042",42,1,5,0.353502663282888
"2542",42,1,6,0
"3042",42,1,7,0
"3542",42,1,8,0
"4042",42,1,9,0
"4542",42,1,10,0
"92",42,2,1,0
"592",42,2,2,-1
"1092",42,2,3,0.357069699544808
"1592",42,2,4,0
"2092",42,2,5,0
"2592",42,2,6,0
"3092",42,2,7,0
"3592",42,2,8,0
"4092",42,2,9,0
"4592",42,2,10,0
"142",42,3,1,0
"642",42,3,2,0
"1142",42,3,3,-1
"1642",42,3,4,0.405580119017647
"2142",42,3,5,0
"2642",42,3,6,0
"3142",42,3,7,0
"3642",42,3,8,0.503783419871876
"4142",42,3,9,0
"4642",42,3,10,0
"192",42,4,1,0
"692",42,4,2,0
"1192",42,4,3,0
"1692",42,4,4,-1
"2192",42,4,5,0.363212643325936
"2692",42,4,6,0
"3192",42,4,7,0
"3692",42,4,8,0
"4192",42,4,9,0
"4692",42,4,10,0
"242",42,5,1,0
"742",42,5,2,0
"1242",42,5,3,0
"1742",42,5,4,0
"2242",42,5,5,-1
"2742",42,5,6,0
"3242",42,5,7,0
"3742",42,5,8,0
"4242",42,5,9,0
"4742",42,5,10,0
"292",42,6,1,0
"792",42,6,2,0
"1292",42,6,3,0
"1792",42,6,4,0
"2292",42,6,5,0
"2792",42,6,6,-1
"3292",42,6,7,0.437096058384895
"3792",42,6,8,0
"4292",42,6,9,0
"4792",42,6,10,0.297738985566579
"342",42,7,1,0
"842",42,7,2,0
"1342",42,7,3,0
"1842",42,7,4,0
"2342",42,7,5,0
"2842",42,7,6,0
"3342",42,7,7,-1
"3842",42,7,8,0.47282829315515
"4342",42,7,9,0
"4842",42,7,10,0
"392",42,8,1,0
"892",42,8,2,0
"1392",42,8,3,0
"1892",42,8,4,0
"2392",42,8,5,0
"2892",42,8,6,0
"3392",42,8,7,0
"3892",42,8,8,-1
"4392",42,8,9,0.6
"4892",42,8,10,0
"442",42,9,1,0
"942",42,9,2,0
"1442",42,9,3,0
"1942",42,9,4,0
"2442",42,9,5,0
"2942",42,9,6,0
"3442",42,9,7,0
"3942",42,9,8,0
"4442",42,9,9,-1
"4942",42,9,10,0.264270225690325
"492",42,10,1,0
"992",42,10,2,0
"1492",42,10,3,0
"1992",42,10,4,0
"2492",42,10,5,0
"2992",42,10,6,0
"3492",42,10,7,0
"3992",42,10,8,0
"4492",42,10,9,0
"4992",42,10,10,-1
"43",43,1,1,-1
"543",43,1,2,0.361020045152317
"1043",43,1,3,0
"1543",43,1,4,0
"2043",43,1,5,0.470789388463248
"2543",43,1,6,0
"3043",43,1,7,0
"3543",43,1,8,0
"4043",43,1,9,0
"4543",43,1,10,0
"93",43,2,1,0
"593",43,2,2,-1
"1093",43,2,3,0.261873437598016
"1593",43,2,4,0
"2093",43,2,5,0
"2593",43,2,6,0
"3093",43,2,7,0
"3593",43,2,8,0
"4093",43,2,9,0
"4593",43,2,10,0
"143",43,3,1,0
"643",43,3,2,0
"1143",43,3,3,-1
"1643",43,3,4,0.431554263277237
"2143",43,3,5,0
"2643",43,3,6,0
"3143",43,3,7,0
"3643",43,3,8,0.378887651661974
"4143",43,3,9,0
"4643",43,3,10,0
"193",43,4,1,0
"693",43,4,2,0
"1193",43,4,3,0
"1693",43,4,4,-1
"2193",43,4,5,0.555324256851535
"2693",43,4,6,0
"3193",43,4,7,0
"3693",43,4,8,0
"4193",43,4,9,0
"4693",43,4,10,0
"243",43,5,1,0
"743",43,5,2,0
"1243",43,5,3,0
"1743",43,5,4,0
"2243",43,5,5,-1
"2743",43,5,6,0
"3243",43,5,7,0
"3743",43,5,8,0
"4243",43,5,9,0
"4743",43,5,10,0
"293",43,6,1,0
"793",43,6,2,0
"1293",43,6,3,0
"1793",43,6,4,0
"2293",43,6,5,0
"2793",43,6,6,-1
"3293",43,6,7,0.595738475514751
"3793",43,6,8,0
"4293",43,6,9,0
"4793",43,6,10,0.286022059768677
"343",43,7,1,0
"843",43,7,2,0
"1343",43,7,3,0
"1843",43,7,4,0
"2343",43,7,5,0
"2843",43,7,6,0
"3343",43,7,7,-1
"3843",43,7,8,0.450454235359217
"4343",43,7,9,0
"4843",43,7,10,0
"393",43,8,1,0
"893",43,8,2,0
"1393",43,8,3,0
"1893",43,8,4,0
"2393",43,8,5,0
"2893",43,8,6,0
"3393",43,8,7,0
"3893",43,8,8,-1
"4393",43,8,9,0.58645290204853
"4893",43,8,10,0
"443",43,9,1,0
"943",43,9,2,0
"1443",43,9,3,0
"1943",43,9,4,0
"2443",43,9,5,0
"2943",43,9,6,0
"3443",43,9,7,0
"3943",43,9,8,0
"4443",43,9,9,-1
"4943",43,9,10,0.366018822258504
"493",43,10,1,0
"993",43,10,2,0
"1493",43,10,3,0
"1993",43,10,4,0
"2493",43,10,5,0
"2993",43,10,6,0
"3493",43,10,7,0
"3993",43,10,8,0
"4493",43,10,9,0
"4993",43,10,10,-1
"44",44,1,1,-1
"544",44,1,2,0.51902449362512
"1044",44,1,3,0
"1544",44,1,4,0
"2044",44,1,5,0.45511847118249
"2544",44,1,6,0
"3044",44,1,7,0
"3544",44,1,8,0
"4044",44,1,9,0
"4544",44,1,10,0
"94",44,2,1,0
"594",44,2,2,-1
"1094",44,2,3,0.288379124221439
"1594",44,2,4,0
"2094",44,2,5,0
"2594",44,2,6,0
"3094",44,2,7,0
"3594",44,2,8,0
"4094",44,2,9,0
"4594",44,2,10,0
"144",44,3,1,0
"644",44,3,2,0
"1144",44,3,3,-1
"1644",44,3,4,0.463527413474712
"2144",44,3,5,0
"2644",44,3,6,0
"3144",44,3,7,0
"3644",44,3,8,0.367899530781871
"4144",44,3,9,0
"4644",44,3,10,0
"194",44,4,1,0
"694",44,4,2,0
"1194",44,4,3,0
"1694",44,4,4,-1
"2194",44,4,5,0.339858787373027
"2694",44,4,6,0
"3194",44,4,7,0
"3694",44,4,8,0
"4194",44,4,9,0
"4694",44,4,10,0
"244",44,5,1,0
"744",44,5,2,0
"1244",44,5,3,0
"1744",44,5,4,0
"2244",44,5,5,-1
"2744",44,5,6,0
"3244",44,5,7,0
"3744",44,5,8,0
"4244",44,5,9,0
"4744",44,5,10,0
"294",44,6,1,0
"794",44,6,2,0
"1294",44,6,3,0
"1794",44,6,4,0
"2294",44,6,5,0
"2794",44,6,6,-1
"3294",44,6,7,0.290015954528919
"3794",44,6,8,0
"4294",44,6,9,0
"4794",44,6,10,0.446204801179919
"344",44,7,1,0
"844",44,7,2,0
"1344",44,7,3,0
"1844",44,7,4,0
"2344",44,7,5,0
"2844",44,7,6,0
"3344",44,7,7,-1
"3844",44,7,8,0.408599059329372
"4344",44,7,9,0
"4844",44,7,10,0
"394",44,8,1,0
"894",44,8,2,0
"1394",44,8,3,0
"1894",44,8,4,0
"2394",44,8,5,0
"2894",44,8,6,0
"3394",44,8,7,0
"3894",44,8,8,-1
"4394",44,8,9,0.2
"4894",44,8,10,0
"444",44,9,1,0
"944",44,9,2,0
"1444",44,9,3,0
"1944",44,9,4,0
"2444",44,9,5,0
"2944",44,9,6,0
"3444",44,9,7,0
"3944",44,9,8,0
"4444",44,9,9,-1
"4944",44,9,10,0.35069120823403
"494",44,10,1,0
"994",44,10,2,0
"1494",44,10,3,0
"1994",44,10,4,0
"2494",44,10,5,0
"2994",44,10,6,0
"3494",44,10,7,0
"3994",44,10,8,0
"4494",44,10,9,0
"4994",44,10,10,-1
"45",45,1,1,-1
"545",45,1,2,0.523655565160192
"1045",45,1,3,0
"1545",45,1,4,0
"2045",45,1,5,0.505564838790246
"2545",45,1,6,0
"3045",45,1,7,0
"3545",45,1,8,0
"4045",45,1,9,0
"4545",45,1,10,0
"95",45,2,1,0
"595",45,2,2,-1
"1095",45,2,3,0.336872034327485
"1595",45,2,4,0
"2095",45,2,5,0
"2595",45,2,6,0
"3095",45,2,7,0
"3595",45,2,8,0
"4095",45,2,9,0
"4595",45,2,10,0
"145",45,3,1,0
"645",45,3,2,0
"1145",45,3,3,-1
"1645",45,3,4,0.2
"2145",45,3,5,0
"2645",45,3,6,0
"3145",45,3,7,0
"3645",45,3,8,0.329569827156639
"4145",45,3,9,0
"4645",45,3,10,0
"195",45,4,1,0
"695",45,4,2,0
"1195",45,4,3,0
"1695",45,4,4,-1
"2195",45,4,5,0.276836346667499
"2695",45,4,6,0
"3195",45,4,7,0
"3695",45,4,8,0
"4195",45,4,9,0
"4695",45,4,10,0
"245",45,5,1,0
"745",45,5,2,0
"1245",45,5,3,0
"1745",45,5,4,0
"2245",45,5,5,-1
"2745",45,5,6,0
"3245",45,5,7,0
"3745",45,5,8,0
"4245",45,5,9,0
"4745",45,5,10,0
"295",45,6,1,0
"795",45,6,2,0
"1295",45,6,3,0
"1795",45,6,4,0
"2295",45,6,5,0
"2795",45,6,6,-1
